ln_uwe,ln_ahe,age,gender,race,years_ed
6.214608,2.525729,40,1,1,12
6.175387,2.537801,32,2,2,12
6.511859,2.82298,27,1,1,16
6.175387,2.486508,28,2,1,16
5.517006,1.604984,42,2,1,18
6.001034,2.089011,29,2,1,12
5.913503,2.224623,38,2,1,14
5.104161,1.415282,39,1,2,10
2.67944,-0.7217577,46,2,2,12
4.961845,1.272966,41,2,2,13
6.422247,2.733368,32,1,2,12
6.594755,2.788093,42,2,1,16
7.561672,3.872792,37,1,1,20
5.664562,1.793361,33,1,1,16
6.645391,2.884191,29,2,1,16
5.62374,1.93486,35,1,2,12
6.235469,2.54659,26,1,2,12
6.023553,2.334673,36,2,1,16
4.259424,0.3474013,27,1,1,18
5.846883,2.158004,30,1,1,16
6.175387,2.486508,34,1,1,16
7.367288,3.359954,32,1,2,18
6.620073,2.70805,44,1,1,16
6.951349,2.702854,43,2,1,16
6.511859,2.82298,49,2,1,13
5.31074,1.62186,28,1,1,12
6.453019,2.76414,29,1,1,12
5.051457,1.362578,30,1,2,12
6.390499,2.701619,28,1,2,13
6.134565,2.579217,25,2,2,12
5.926926,2.238047,26,1,2,16
4.135167,3.036554,38,2,1,13
6.56743,2.473085,30,1,5,16
5.889186,2.200306,39,2,1,12
6.482872,2.871954,46,2,2,15
6.645391,2.956511,39,1,1,12
5.789725,2.100845,29,2,1,13
6.787127,3.098248,40,1,1,12
6.659294,2.852631,26,2,1,16
6.785153,2.690808,39,1,1,16
6.645391,2.733368,38,1,1,16
6.214608,2.525729,38,1,1,13
5.273,2.277267,34,2,1,8
6.706016,2.793993,32,2,1,20
4.902421,1.213542,27,2,1,12
6.963845,2.8695,43,1,1,20
5.7291,1.740116,37,1,1,12
5.952244,2.263364,35,2,1,13
5.094976,1.406097,45,2,1,12
5.347107,1.658228,41,1,2,9
5.135798,1.446919,47,2,2,12
5.419684,1.836165,39,1,2,12
6.740701,2.646357,33,1,1,18
5.125046,2.129313,26,2,1,12
5.441418,1.752539,31,1,2,12
5.359937,1.722351,40,2,2,12
5.505957,1.817077,46,1,2,12
5.828946,2.140066,39,1,2,13
6.56743,2.87855,39,1,1,16
5.361762,1.672882,39,2,1,12
4.902421,1.347074,29,2,1,12
6.092006,1.997661,38,1,1,16
5.77192,2.083041,40,2,1,14
6.963845,3.051822,47,1,1,22
6.740701,2.934039,36,1,1,12
5.703783,2.525729,26,2,1,12
5.789725,1.918524,35,2,1,11
4.391596,0.7280344,25,2,1,12
4.748271,0.5738838,46,1,1,12
5.042763,1.487415,25,2,1,12
5.64728,1.9584,47,1,2,11
6.763174,2.668829,37,1,1,16
7.205007,3.516127,27,1,4,18
5.952244,2.486508,39,2,1,15
6.134565,2.327903,28,1,5,13
6.453019,2.646357,40,1,1,13
6.827713,3.138833,30,2,1,16
6.740701,2.789458,42,1,1,13
6.453019,2.624378,30,1,1,15
5.744605,2.133687,29,2,1,15
7.050856,2.956511,40,1,1,13
6.032287,2.343407,36,1,1,12
6.001034,2.312155,37,2,1,12
6.390499,2.540351,29,1,1,13
5.590987,1.784325,33,1,1,12
5.298317,2.079442,26,2,1,13
5.48224,1.793361,38,1,1,12
4.748271,1.137353,33,2,2,15
6.54003,2.851151,26,1,1,16
6.771671,3.082792,45,1,1,16
6.981863,2.97453,34,1,1,12
6.763174,2.871354,44,2,1,16
6.306416,2.132028,27,2,1,16
6.54003,2.445686,43,2,1,15
4.422849,2.120264,49,2,2,13
6.175387,2.956511,32,2,1,16
5.664562,2.263364,34,2,2,12
6.357709,2.668829,30,2,1,16
5.843321,2.154442,27,2,1,12
6.233656,2.426994,38,2,1,13
5.952244,2.263364,29,1,1,10
5.362612,2.184558,46,1,1,12
5.677807,1.988927,50,2,1,13
5.725029,2.03615,39,2,1,12
5.768321,2.079442,40,1,1,12
4.60517,1.609438,36,2,1,13
5.73311,2.177762,30,2,1,12
7.325959,3.688373,28,2,1,12
5.135798,1.446919,31,1,1,12
6.868535,2.77419,41,1,1,16
7.541479,3.159452,45,1,1,13
7.561672,3.872792,47,1,1,20
5.595569,1.788906,32,1,1,13
6.645391,2.956511,41,1,1,14
5.153736,1.241713,43,1,1,13
6.868535,2.956511,49,1,1,12
6.175387,2.486508,29,2,1,12
5.664562,2.109214,25,2,1,14
6.620073,2.931194,27,1,1,12
6.114525,2.353324,40,1,1,13
5.441418,2.445686,36,1,2,18
6.188632,2.499753,26,2,1,14
6.047554,2.358675,39,2,2,13
4.055124,-0.1933714,27,2,1,14
5.595569,2.040221,30,2,1,16
5.744605,2.055725,27,1,4,16
4.422849,1.021651,27,2,2,11
6.214608,2.525729,31,2,2,11
5.498988,1.810109,42,1,1,18
5.480639,1.791759,35,2,1,12
5.028985,1.627787,38,2,1,13
5.846883,2.381147,33,1,1,16
5.521461,1.832582,34,2,1,12
4.902421,1.501224,26,2,1,16
5.259097,1.570217,25,1,1,13
6.047554,2.358675,29,2,2,13
6.134565,2.445686,44,2,2,16
6.645391,2.551046,30,1,1,13
6.23581,2.546931,33,2,1,13
4.342806,1.452434,31,2,1,13
5.441418,1.752539,31,1,1,16
6.670084,2.981204,29,2,1,18
6.785153,2.77782,34,2,1,18
5.664562,1.975682,35,1,1,14
6.579251,2.890372,31,2,1,14
4.562611,1.471568,26,2,1,12
5.480639,1.791759,34,1,1,13
6.357709,2.445686,40,1,1,15
6.963845,3.274965,47,1,1,18
6.357709,2.668829,39,2,1,13
5.416101,2.197225,28,1,1,18
5.521461,1.966113,36,2,1,10
7.561672,3.179645,25,1,1,16
5.935504,2.246625,28,2,1,16
6.763174,3.361977,44,1,1,16
6.323807,2.634928,35,2,1,16
6.439995,2.432662,40,1,1,14
5.298317,1.609438,31,2,1,12
6.761306,3.000106,44,1,2,13
6.320353,2.513691,25,2,1,16
7.050856,3.138833,49,1,1,12
4.828314,1.427116,30,2,1,12
5.940171,2.251292,28,2,1,16
5.874282,2.185403,35,1,1,11
4.733004,1.044124,43,2,2,11
5.298317,1.609438,37,2,1,13
5.153736,1.464857,30,2,1,12
3.829785,0.6109091,36,2,1,12
6.579251,2.890372,26,2,1,15
7.034049,3.34517,36,2,1,22
5.952244,1.96326,30,1,1,13
5.90095,2.212071,33,2,1,13
6.437752,2.748872,44,1,2,15
6.437752,2.631089,44,2,2,16
6.214608,2.120264,41,2,1,12
5.564021,1.064211,50,1,1,8
5.768321,2.079442,40,2,1,12
5.298317,1.609438,45,2,2,13
6.763174,2.891973,44,1,1,18
6.175387,2.486508,29,2,1,12
7.300317,3.12593,33,1,1,16
5.543163,1.368776,32,1,1,12
5.789725,2.100845,40,2,1,12
6.453019,2.540996,28,2,1,16
7.48588,3.573857,50,2,1,16
5.879673,2.190794,43,2,1,12
5.364275,2.368543,44,1,1,12
6.001034,2.312155,25,1,1,10
5.203007,1.514128,28,2,1,12
5.521461,1.832582,26,1,1,15
6.357709,2.620039,30,1,1,12
5.407516,1.76993,34,1,1,14
3.218876,1.832582,26,2,1,9
5.441418,2.040221,44,1,1,12
5.941868,2.252988,28,1,1,12
5.7291,2.040221,42,1,2,12
7.270661,3.358638,41,1,1,13
6.344562,2.655682,36,1,1,13
6.086775,2.397895,35,2,1,16
5.857933,1.94591,27,2,2,12
7.561672,3.649649,33,1,1,16
6.047554,2.358675,44,2,1,12
4.342806,0.4307829,48,2,1,13
3.401197,2.014903,32,2,1,12
6.888337,3.199458,41,1,1,18
6.052089,2.36321,40,2,1,18
5.441418,1.752539,28,2,4,13
5.403678,1.714798,35,1,1,16
4.345428,1.126552,45,1,1,6
5.960374,2.271494,37,1,1,20
6.134565,2.222542,39,2,1,20
6.645391,2.733368,32,1,1,12
5.521461,1.832582,32,2,1,12
4.515558,1.296682,42,2,1,8
6.323807,2.634928,45,1,1,16
6.323807,2.634928,38,2,1,16
5.777891,2.559015,29,2,1,12
6.511859,2.82298,48,2,1,16
5.952244,2.238672,38,2,1,15
5.480639,1.568616,26,2,1,13
6.356925,2.668045,30,1,1,12
5.664562,1.857899,44,2,1,22
4.828314,1.139434,28,1,1,12
3.475305,-0.2135741,47,1,1,12
6.963845,2.789458,46,1,1,18
6.39693,2.484907,49,2,1,16
7.016954,3.104932,38,1,1,18
6.926804,2.91947,42,1,1,18
6.511859,2.82298,37,2,5,16
6.511859,2.82298,37,2,1,20
6.39693,2.70805,37,2,1,16
7.034049,3.227386,45,2,1,18
7.130899,3.442019,44,2,1,18
5.307887,1.619007,46,2,2,12
6.437752,2.748872,36,2,1,13
5.63066,1.941781,40,1,1,12
6.422247,2.733368,40,1,2,14
5.664562,1.975682,31,1,1,16
5.759872,2.070992,27,2,1,15
5.347107,1.658228,26,2,2,12
5.521461,1.832582,34,2,1,12
4.982464,1.293585,25,1,1,16
6.134565,2.445686,28,1,1,12
5.664562,1.975682,50,2,2,12
5.703783,2.014903,30,2,2,12
6.175387,2.486508,40,2,1,16
5.735035,2.046155,36,2,2,12
5.288267,1.88707,50,2,1,14
6.740701,2.733368,42,1,1,15
6.551684,2.862805,29,1,1,16
5.799675,2.110796,44,2,1,14
4.583593,1.875543,27,2,1,13
6.357709,2.263364,29,2,1,14
6.092006,2.179983,38,1,1,16
5.846883,2.209297,39,2,1,14
5.595569,2.040221,43,2,1,12
5.751657,2.062777,43,2,1,13
5.846883,2.158004,47,2,1,12
5.664562,1.975682,29,2,1,14
6.045532,2.238869,47,2,1,15
5.264416,1.257083,32,1,1,13
5.846883,2.158004,35,1,1,12
6.511859,2.77419,47,2,1,12
6.058854,2.369974,30,1,1,12
4.846332,1.157453,29,2,1,13
5.952244,1.857899,49,1,1,18
6.357709,2.668829,46,2,1,14
5.7291,2.040221,37,1,2,12
4.710531,1.309333,35,2,2,12
6.511859,2.82298,40,1,1,16
5.480639,1.568616,25,2,1,13
6.175387,2.486508,32,1,1,14
6.214608,2.525729,29,2,1,12
6.422247,2.510224,33,2,1,12
4.60517,1.609438,46,1,1,13
5.521461,1.832582,30,2,2,12
6.566348,2.654325,37,2,1,20
6.511859,2.82298,36,2,2,16
5.313821,1.507159,26,2,1,18
6.594098,2.905218,30,2,1,18
6.848332,2.840999,31,1,1,15
5.035953,1.347074,28,1,2,12
5.441418,1.752539,28,2,2,12
6.175387,2.486508,32,1,1,11.5
6.511859,2.417515,45,2,1,18
6.252348,2.563469,43,2,1,16
7.325959,3.63708,37,2,1,22
6.265902,2.577022,45,1,5,16
7.246971,3.152627,44,1,1,12
7.083646,3.076313,42,1,1,15
6.827713,3.138833,44,1,1,16
5.756837,2.067958,30,2,1,16
6.517558,2.828678,31,2,1,18
6.175387,2.486508,29,1,1,16
2.896762,1.510467,44,2,1,20
5.314248,2.095372,27,2,1,16
5.259097,2.168054,30,2,1,12
5.441418,1.752539,25,2,2,14
5.035953,1.570217,26,2,2,11
5.416101,2.014903,26,2,1,10
5.298317,1.89712,32,1,1,11
6.390499,2.519298,36,1,2,14
5.521461,1.496109,30,1,2,12
5.703783,1.791759,31,2,1,13
5.952244,2.263364,39,2,1,13
6.252348,2.563469,36,1,1,15
6.134565,2.445686,37,1,1,12
6.888337,2.976314,34,2,1,13
5.741523,2.052643,28,1,1,12
7.395051,3.483027,49,2,1,13
5.759872,2.070992,28,2,1,16
6.926804,3.237924,40,2,1,16
6.309918,2.503256,46,2,1,16
5.986645,2.297766,42,2,1,14
7.274,3.179655,42,1,1,16
7.338538,3.426515,48,1,1,16
6.175387,2.620039,35,2,1,14
4.902421,1.213542,44,2,1,16
5.846883,2.158004,26,1,1,9
5.512727,1.957379,37,2,1,16
6.340902,2.534239,37,1,1,13
6.092006,2.403126,43,2,1,16
6.56743,2.473085,50,1,1,12
5.424198,1.617535,30,2,4,12
5.952244,2.040221,26,2,1,16
6.323807,2.316474,37,2,1,18
5.595569,1.906689,45,2,2,12
6.645391,2.551046,40,1,1,12
6.806659,2.894636,43,1,1,13
6.562915,2.925329,42,2,1,16
5.846883,2.158004,29,2,1,13
5.664562,1.975682,34,2,1,11.5
5.116282,1.560933,30,2,2,11.5
4.923624,1.522426,27,2,2,11.5
5.521461,2.120264,25,1,1,13
6.717711,2.805689,36,1,2,16
6.46931,2.780431,30,2,1,16
5.846883,2.158004,46,2,1,12
4.902421,1.501224,47,2,2,12
6.255676,2.566797,49,2,1,12
5.684364,1.995485,46,2,1,12
6.001034,2.312155,37,1,1,12
5.010635,2.014903,31,2,1,12
5.688515,1.999636,28,1,1,12
6.252348,2.402201,46,2,1,16
5.521461,1.966113,36,2,1,15
5.416101,2.420368,39,2,1,12
6.523344,2.246677,27,1,2,12
6.214608,2.302585,37,1,1,8
6.092006,2.45442,47,2,2,11
6.015219,2.459871,41,2,1,13
4.391596,0.9903987,33,2,1,6
4.60517,1.139434,30,2,1,8
5.635613,1.946734,40,1,4,15
6.511859,2.82298,38,2,1,15
5.354407,1.665527,37,1,4,11
6.001034,2.312155,31,2,2,12
6.357709,2.445686,37,1,1,16
6.001034,2.312155,27,2,1,12
6.109248,2.197225,27,1,1,20
5.441418,1.529395,30,2,1,13
5.441418,1.529395,34,2,1,20
6.288716,2.599837,45,2,1,14
6.175387,2.486508,33,2,1,16
5.915344,2.226465,27,2,1,13
6.907755,3.218876,36,2,1,13
6.214608,2.525729,41,1,1,18
6.694181,3.005302,29,2,1,16
7.050856,3.043523,32,1,1,16
6.175387,2.081043,28,1,1,12
6.047554,2.358675,32,1,1,13
6.390499,2.478476,40,1,1,18
5.035953,2.040221,35,2,1,12
6.717711,2.980042,27,2,1,16
5.657131,1.968252,45,1,1,6
5.7291,2.040221,40,1,1,9
5.035953,1.347074,41,2,1,12
5.056858,1.367979,38,1,1,12
5.846883,2.158004,26,1,1,15
5.441418,1.752539,29,2,1,11
6.175387,2.486508,27,1,1,10
5.7291,2.040221,28,2,1,18
5.521461,1.832582,25,1,2,16
5.035953,1.347074,39,2,1,6
5.164786,1.475906,28,2,1,12
5.90095,2.212071,29,1,1,10
4.902421,0.9903987,34,1,1,16
6.684612,2.995732,30,1,1,18
6.175387,2.486508,27,2,1,13
6.511859,2.82298,30,2,1,14
6.39693,2.70805,50,2,1,12
5.7291,2.040221,44,2,1,12
6.092006,2.403126,26,2,1,14
5.192957,1.504077,30,2,1,15
6.868535,2.956511,37,1,1,15
6.674759,2.98588,38,2,1,20
5.298317,2.302585,28,2,1,16
5.595569,2.194371,34,2,2,12
5.521461,1.966113,26,2,1,13
5.066846,1.84797,26,2,2,10
5.692566,1.821365,43,2,2,0
5.940171,2.251292,39,1,1,11
5.262172,1.860975,37,2,2,12
5.634789,1.94591,38,1,2,10
5.153736,1.464857,48,1,2,12
6.134565,2.445686,47,2,2,15
5.789725,2.100845,41,1,1,12
5.90095,2.212071,25,1,1,12
6.175387,2.263364,38,1,1,13
6.092006,2.403126,38,2,1,13
6.134565,1.88607,48,1,1,13
4.873924,0.866591,28,2,4,16
5.789725,2.100845,47,2,1,13
5.212005,1.523126,32,2,1,6
5.158556,1.469676,27,1,5,13
6.001034,2.312155,39,2,1,13
6.134565,2.445686,39,1,1,9
5.298317,1.609438,25,2,2,15
5.270146,1.581267,43,1,1,12
5.035953,2.040221,42,2,1,12
5.259097,1.570217,39,1,2,11
5.298317,2.120264,32,1,2,12
5.664562,2.109214,50,1,1,6
5.354407,1.665527,25,1,1,11
6.134565,2.222542,43,1,1,14
5.32079,2.101914,45,2,1,18
6.390499,2.519298,36,1,1,6
5.298317,1.89712,30,2,2,12
5.035953,1.634756,34,2,1,8
6.061098,2.372219,25,2,1,14
6.868535,2.956511,36,1,1,13
6.511859,3.110662,45,1,1,18
5.846883,2.851151,30,2,1,12
6.888337,3.017136,45,1,1,13
5.426151,2.024953,38,2,1,13
7.26443,3.575551,36,1,1,20
5.259097,1.675578,40,1,1,12
6.422247,2.551046,33,1,1,12
6.047554,2.358675,27,2,1,15
6.357709,2.668829,36,1,1,11
6.092006,2.403126,29,1,1,13
5.969486,2.280606,30,1,1,12
5.574571,1.662548,29,1,1,13
5.932041,2.753987,34,1,1,12
4.787492,1.609438,25,1,2,13
5.889657,2.200777,40,1,1,9
5.480639,1.791759,33,1,1,13
5.010635,1.609438,34,1,1,12
6.763174,2.755841,50,1,1,20
7.561672,3.554338,44,1,1,16
7.090077,3.178054,46,1,1,16
5.620401,1.931521,31,2,1,13
6.422247,2.733368,42,1,1,16
6.319969,2.631089,29,1,1,13
5.991465,2.302585,41,2,2,13
5.339139,1.65026,49,1,2,8
6.092006,2.403126,33,2,1,12
5.595569,1.906689,25,2,2,12
5.926926,2.238047,43,1,1,13
5.398859,1.709979,26,1,1,12
6.476973,2.788093,43,2,1,16
5.521461,1.9951,34,1,1,8
6.453019,2.76414,31,1,1,13
5.441418,1.752539,46,1,1,16
4.565949,0.87707,45,2,1,14
6.138723,2.044379,42,2,1,11.5
5.952244,2.081043,42,1,1,12
5.789725,1.69538,38,1,1,12
7.130899,3.442019,43,1,1,18
6.175387,2.081043,37,1,1,12
5.789725,2.100845,33,2,1,13
5.789725,2.100845,30,2,1,12
6.453019,2.691819,35,1,1,12
6.155185,2.243162,34,1,1,12
6.357709,2.109214,35,1,1,13
5.703783,2.014903,32,1,1,12
5.664562,1.975682,39,1,1,8
6.911268,2.999245,39,1,1,12
5.984324,2.295444,38,2,1,12
6.281548,2.274215,44,2,1,13
5.952244,2.263364,33,2,1,16
6.763174,2.668829,42,1,1,16
6.357709,2.551046,41,2,1,12
5.259097,1.570217,38,2,1,13
5.354407,1.665527,37,1,1,13
5.207803,1.652455,27,1,1,13
6.645391,2.838728,44,1,1,16
5.339139,1.65026,38,2,1,15
4.828314,1.021651,27,1,1,10
5.480639,1.791759,36,1,1,11
6.645391,2.638058,46,1,1,11.5
4.423544,1.427812,25,2,1,12
4.915325,1.583121,30,2,1,10
5.789725,2.388528,36,2,1,13
6.092006,2.403126,32,2,1,14
4.828314,1.832582,31,1,1,8
5.789725,1.54123,33,1,1,12
5.948905,2.142242,34,1,1,12
5.668065,1.756041,34,2,1,16
7.52086,3.608837,49,1,1,16
4.742371,1.245864,28,2,1,12
6.047554,2.240891,28,2,1,12
5.441418,1.752539,26,2,1,14
6.594098,2.586765,36,2,1,14
4.933674,1.714798,38,2,1,18
4.873434,1.184555,30,2,1,16
6.981863,3.292984,32,1,1,13
6.134565,2.445686,44,1,1,11
5.846883,2.158004,43,1,2,12
6.214608,2.207275,35,1,1,9
6.645391,2.638058,29,1,1,16
6.511859,2.599837,40,1,1,16
6.357709,2.720123,43,2,1,12
6.422247,2.104759,25,1,1,16
6.252348,2.158004,27,1,1,16
6.715384,2.908721,30,2,1,18
6.214608,1.660731,33,1,1,20
6.511859,2.82298,34,2,1,16
6.316887,2.510224,31,1,1,12
5.991465,2.302585,30,1,2,13
5.90095,2.212071,29,2,2,13
5.595569,1.906689,46,2,1,13
5.298317,1.609438,31,2,1,12
6.063785,2.374906,27,2,1,14
5.7291,2.040221,25,1,1,12
6.56743,2.560096,35,1,1,20
5.952244,2.040221,31,2,1,16
6.288716,2.599837,35,2,1,16
5.601504,2.382628,39,2,1,16
6.954859,2.860514,33,1,1,13
6.214608,2.525729,35,1,1,18
5.595569,1.501224,32,1,2,11
6.685188,2.996309,30,1,2,12
6.214608,2.525729,50,2,2,13
6.214608,2.207275,27,1,1,16
6.288716,2.599837,26,2,1,16
5.298317,1.89712,46,2,1,12
5.846883,2.158004,39,2,1,13
4.916325,2.083111,34,2,1,16
4.902421,1.318903,34,2,2,16
6.322082,2.314749,35,2,1,16
6.390499,2.478476,29,1,1,12
5.768321,2.079442,33,2,1,12
5.307887,2.312155,29,1,1,18
5.355406,1.443383,39,1,4,18
5.237693,2.241961,34,1,4,18
5.035953,1.480605,26,2,2,13
5.521461,2.055725,36,1,1,16
6.472437,2.783558,30,1,1,11.5
5.595569,1.906689,26,2,1,11
5.649952,1.961072,26,1,4,13
5.069476,1.380596,25,2,1,12
5.863413,2.05675,31,2,1,14
5.991465,2.772589,27,2,1,16
7.130899,3.218876,47,1,1,18
5.487559,1.393215,35,1,1,12
5.491081,1.396737,29,2,1,13
5.288655,1.599776,40,2,1,13
5.521461,1.832582,34,2,1,12
5.441418,1.88607,50,2,4,12
6.158793,2.469914,30,1,1,18
6.252348,2.445686,28,1,1,12
4.180287,0.4914075,33,1,1,8
5.096578,1.407698,43,1,1,4
5.323635,1.372391,31,1,2,11
5.043425,1.824549,34,1,1,12
6.645391,2.77419,36,1,2,12
6.252348,2.263364,32,1,1,12
5.846883,2.158004,34,1,1,11.5
6.422247,2.733368,35,2,1,12
6.763174,2.956511,43,1,1,16
6.175387,2.486508,49,2,1,13
6.437752,1.937942,29,2,1,12
5.86806,1.860727,33,2,1,13
5.846883,2.158004,28,1,1,12
4.055124,0.87707,42,2,1,13
5.551766,1.862887,32,2,1,12
6.288716,2.599837,34,1,1,11
6.001034,2.312155,28,1,1,12
6.092006,2.403126,34,2,1,16
5.664562,1.975682,48,2,1,12
5.096578,1.630842,35,2,1,13
6.44159,2.752711,35,2,1,16
5.115996,1.427116,30,2,1,8
6.511859,2.599837,35,2,1,14
7.467371,3.555348,41,1,1,16
5.878136,2.189256,25,2,1,12
7.205007,3.110662,30,1,1,13
6.214608,2.525729,33,1,1,13
5.354407,1.665527,29,1,1,16
7.205007,3.516127,44,1,1,16
6.571283,3.575551,43,2,1,13
6.134565,1.668657,26,2,2,15
5.768321,2.079442,30,2,1,13
6.422247,2.510224,34,1,1,12
6.279147,2.367124,31,1,1,12
6.834564,2.922541,45,1,1,16
6.645391,2.956511,42,1,1,18
6.175387,2.77419,38,2,1,14
5.664562,1.752539,46,2,4,14
5.521461,1.832582,26,1,1,11.5
5.768321,2.079442,39,2,1,12
6.047554,2.135531,33,2,1,12
6.557553,2.868673,26,1,1,20
5.7291,2.327903,40,2,1,12
6.214608,2.302585,35,1,1,16
2.306743,-1.094454,27,1,1,16
5.846883,2.851151,26,2,1,13
6.511859,2.417515,27,1,1,13
6.134565,2.445686,28,1,1,12
5.521461,1.832582,35,2,1,12
7.016954,3.104932,34,1,1,13
6.357709,2.668829,28,1,1,13
5.952244,2.263364,46,1,2,12
6.252348,2.563469,48,2,2,12
5.893024,2.255438,34,2,1,15
6.645391,2.956511,42,1,1,12
7.561672,3.872792,49,1,1,20
5.664562,2.263364,50,2,1,16
3.912023,0.2231435,31,2,1,12
6.334099,2.64522,32,1,1,15
4.679278,1.906689,48,2,2,12
5.01575,2.243162,48,2,2,12
6.145615,2.456736,36,1,1,13
5.874282,2.185403,46,2,1,13
6.763174,3.074295,39,1,1,16
6.625188,2.936309,48,1,1,12
6.17138,2.364717,27,2,1,18
5.259097,1.570217,34,2,1,12
6.260023,2.571143,31,1,1,15
7.561672,3.872792,36,1,1,12
6.126827,2.437948,46,2,1,16
6.047554,2.135531,28,2,1,18
5.952244,2.956511,33,2,1,13
6.252348,2.563469,40,1,1,11.5
6.116838,2.427958,40,1,1,12
5.407516,1.495494,30,1,1,13
5.695814,2.006935,38,2,1,13
6.323807,2.634928,49,2,1,15
6.357709,2.445686,30,1,1,12
5.595569,1.906689,30,2,1,11
6.155185,2.417515,29,1,1,13
5.942674,2.092527,37,1,1,11.5
6.241175,2.552296,47,1,1,10
5.90095,2.212071,42,2,1,12
6.175387,2.368725,31,2,1,12
6.047554,2.135531,42,1,2,16
6.134565,2.445686,40,2,2,16
6.214608,2.525729,34,1,1,12
5.584123,2.182925,36,2,1,12
6.001034,1.993701,36,1,1,12
5.035953,1.570217,37,2,1,12
4.748271,1.347074,34,1,3,12
6.134565,2.445686,36,1,3,12
5.339139,1.937942,29,2,2,12
5.521461,1.832582,43,1,1,12
5.768321,2.079442,39,1,1,16
5.259097,1.570217,36,1,1,14
6.252348,2.563469,41,2,1,16
6.319869,2.407845,39,2,1,16
6.827713,3.02105,39,1,1,16
6.357709,2.350376,36,1,1,12
5.952244,2.956511,38,2,1,12
6.49491,2.582887,37,1,1,16
5.759872,2.070992,40,2,1,12
6.236587,2.681239,30,2,1,12
6.645391,2.733368,29,1,1,14
6.907755,3.218876,40,2,1,22
6.086775,2.397895,29,1,1,13
4.074542,0.8556661,36,2,1,12
5.846883,2.158004,45,2,4,16
6.926804,2.91947,34,1,1,13
5.916502,1.822157,29,1,1,11.5
3.336659,0.0044544,40,2,1,14
5.441418,1.752539,30,1,1,10
6.576737,2.887858,26,1,1,12
5.500842,1.945494,39,2,1,13
2.87168,2.87168,34,2,1,13
5.259097,1.703749,34,2,1,12
5.874282,2.185403,29,2,1,12
5.991513,1.560696,37,1,1,12
4.317488,1.609438,28,2,1,15
6.827713,3.138833,45,1,1,16
6.462069,2.550046,35,2,1,16
5.287846,1.732498,25,1,1,13
6.868535,2.997334,39,1,4,20
6.357709,2.668829,31,1,1,13
6.096825,2.407946,38,1,1,12
4.295015,0.6061358,25,2,1,13
5.354407,1.665527,30,2,1,12
6.780796,3.043126,48,1,1,12
4.828314,1.427116,33,2,4,12
4.342806,0.4307829,27,1,1,12
5.813506,2.124626,46,1,1,16
4.135167,1.832582,40,2,1,15
5.940171,2.251292,30,1,1,14
6.763174,3.074295,43,1,1,16
6.437752,2.882404,35,2,1,16
4.460589,0.7717095,36,2,1,12
4.60517,0.8915981,38,1,1,14
6.047554,1.799059,36,2,1,16
6.214608,2.525729,28,1,1,12
5.595569,1.906689,40,2,1,12
5.438079,1.526056,33,1,1,13
6.56743,2.045641,47,1,1,13
4.60517,1.609438,29,2,1,11.5
5.595569,1.906689,39,1,1,12
5.846883,2.158004,42,1,1,12
5.789725,2.793993,41,2,1,13
5.789725,2.100845,40,2,1,12
6.594098,2.787435,40,1,1,13
6.001034,2.445686,45,2,1,12
7.561672,3.53632,41,1,1,16
5.952244,2.263364,32,2,1,16
6.726695,2.814672,46,2,1,18
6.134565,2.496979,34,1,1,16
6.175387,2.486508,39,1,1,12
6.592674,2.955088,38,2,1,12
5.035953,2.040221,31,2,1,16
5.397815,1.786897,26,2,1,12
4.055124,1.059392,45,2,1,12
6.56743,2.929843,38,1,2,12
5.789725,2.100845,27,1,1,12
6.08778,2.175756,32,2,1,12
6.357709,2.668829,36,2,1,20
3.729702,2.343407,44,2,1,11
4.902421,1.906689,49,2,1,13
5.952244,2.145581,38,2,1,12
5.765914,2.128328,35,2,1,12
6.511859,2.82298,30,1,1,12
5.846883,2.158004,32,2,1,18
6.113512,2.352312,26,1,1,16
6.001034,2.312155,47,2,1,13
6.175387,2.081043,37,1,1,12
6.092006,2.285343,29,1,1,16
5.48637,1.79749,36,2,2,12
6.963845,3.274965,31,1,1,18
6.56743,2.87855,46,1,1,12
5.595569,1.906689,43,2,1,12
6.60717,2.800507,30,1,1,16
6.357709,2.668829,42,1,2,12
5.878136,2.189256,44,2,1,12
6.323807,2.634928,34,1,1,12
5.138149,1.736951,50,2,1,13
7.050856,2.956511,40,1,1,16
6.390499,2.701619,29,2,1,12
6.390499,2.701619,31,2,1,16
5.595569,1.683546,37,2,1,12
5.789725,2.100845,28,2,1,16
6.594098,2.682075,26,2,1,18
6.175387,2.414187,31,1,2,12
6.194806,2.100461,28,2,1,10
5.111988,3.032546,47,1,1,9
5.664562,1.975682,34,1,1,13
5.441418,1.752539,30,2,1,12
5.372426,1.683546,26,2,1,12
5.441418,1.752539,32,2,1,10
6.252348,2.614762,37,2,1,13
5.664562,1.657229,28,2,1,22
5.356677,2.178623,32,2,1,12
5.259097,2.040221,36,2,1,12
5.846883,1.975682,39,1,1,16
5.80664,2.587764,30,2,1,12
6.963845,3.012601,42,1,1,12
6.611653,2.922774,30,2,1,16
6.477682,2.67102,29,1,1,16
5.922638,2.184968,43,2,1,13
6.684612,2.995732,35,2,1,10
6.092006,2.796169,32,1,1,12
6.214608,2.525729,40,2,1,13
6.214608,2.577022,30,2,1,13
6.001034,2.312155,33,2,1,13
6.175387,2.437718,31,1,1,12
